f_wh,f_wmt,f_posh,f_posmt,length,num_prep, class
-54.619217,-30.276738,-17.695175,-16.518432,17,3,0
-24.825009,-12.754479,-9.798870,-9.759789,8,0,0
-132.806872,-50.736684,-15.763692,-15.789636,42,3,0
-26.183484,-16.304486,-18.685618,-17.448117,9,1,0
-55.975874,-41.881203,-16.553332,-16.667626,31,1,0
-12.755471,-21.142630,-42.268208,-41.764213,7,4,0
-83.833803,-32.854107,-48.767593,-46.717771,25,6,0
-34.939068,-39.775132,-29.297442,-27.689596,18,4,0
-34.084525,-16.667269,-4.442888,-4.787006,13,1,0
-67.422407,-35.100793,-19.699776,-19.405213,35,1,0
-62.889980,-57.330001,-47.035624,-45.591542,19,3,0
-118.871564,-51.611013,-6.674473,-6.874198,41,3,0
-38.276863,-36.100985,-21.456929,-21.084468,32,4,0
-62.185431,-36.278597,-12.641579,-13.161136,24,3,0
-31.422034,-16.632948,-7.846822,-6.868741,12,0,0
-36.879350,-34.560592,-8.582754,-8.442466,15,1,0
-89.053407,-38.709318,-7.112825,-7.356409,31,0,0
-26.192284,-38.190560,-25.742652,-26.007913,14,4,0
-83.330976,-39.204047,-20.725303,-20.901967,32,4,0
-35.349900,-23.625341,-24.967044,-24.504298,21,3,0
-48.986614,-50.408366,-25.081123,-24.345542,19,3,0
-18.647230,-11.770251,-14.934713,-14.741566,9,3,0
-64.756445,-36.016198,-15.970055,-15.781437,30,1,0
-38.015602,-25.925524,-17.693900,-17.460480,21,5,0
-37.709759,-22.046566,-40.718853,-40.426465,15,4,0
-50.149620,-31.918355,-18.931429,-17.796989,27,3,0
-7.943635,-10.899362,-34.680195,-34.365107,5,8,0
-93.634662,-31.098861,-18.153693,-17.375349,27,2,0
-36.162041,-20.726081,-12.432621,-12.113238,17,3,0
-69.877985,-37.369313,-24.373545,-24.655560,34,10,0
-73.210290,-68.434787,-27.056363,-24.100988,26,1,0
-16.378575,-12.966401,-17.483357,-17.293994,11,4,0
-41.310174,-22.356924,-33.760887,-32.278747,20,4,0
-61.317013,-25.984150,-11.322778,-12.425883,19,0,0
-44.630665,-105.909199,-15.579698,-16.561134,42,2,0
-33.991410,-10.301726,-21.829918,-22.414309,9,4,0
-13.813484,-15.031466,-6.363602,-5.643973,5,2,0
-66.620124,-48.390450,-31.923155,-32.097302,37,4,0
-67.968607,-40.564881,-39.222241,-37.958599,28,6,0
-20.065385,-14.650251,-19.773226,-18.801786,10,3,0
-17.166833,-8.818219,-14.367179,-13.594021,5,1,0
-45.428253,-60.890852,-15.283716,-16.332908,28,6,0
-59.934161,-42.317339,-27.982422,-28.016697,35,7,0
-30.689753,-12.493401,-16.413095,-16.911410,13,2,0
-38.581588,-59.672682,-17.437079,-17.053955,26,2,0
-27.192874,-9.045092,-15.714864,-15.065690,6,1,0
-23.980922,-20.285309,-44.888185,-42.957633,16,5,0
-44.994748,-38.369256,-83.868775,-80.772117,33,14,0
-86.030663,-40.456615,-56.639443,-52.076350,36,5,0
-66.380336,-30.875310,-11.440212,-12.045899,26,4,0
-39.136533,-30.391169,-26.273696,-24.834843,20,3,0
-43.296428,-68.617295,-17.993681,-18.327041,28,4,0
-50.710164,-49.344825,-17.372740,-18.185172,14,6,0
-44.247420,-39.153199,-22.793960,-23.419244,36,5,0
-19.647167,-10.577932,-25.149772,-23.472102,10,1,0
-32.313570,-19.629468,-15.922053,-16.762721,18,2,0
-93.043325,-169.149862,-10.814983,-9.367076,46,1,0
-35.358060,-30.644920,-10.587820,-10.645823,25,2,0
-43.715844,-52.881561,-23.839585,-23.700746,19,4,0
-38.410985,-25.217753,-15.390696,-15.611063,15,2,0
-55.844113,-80.472369,-34.721138,-36.530527,36,3,0
-43.003706,-26.687520,-41.232928,-42.087293,21,7,0
-116.498733,-57.687808,-18.523879,-18.946213,43,3,0
-18.669378,-18.813629,-17.453707,-18.547407,12,3,0
-71.914242,-96.231658,-26.286066,-26.342077,31,3,0
-46.213435,-33.085524,-22.958128,-21.212848,15,3,0
-24.730578,-20.272275,-22.473892,-22.266416,12,0,0
-46.185486,-34.759854,-35.052615,-35.049153,24,6,0
-66.195238,-33.523926,-10.127946,-10.118383,28,1,0
-129.946708,-70.993815,-7.714010,-6.712662,54,0,0
-11.611658,-10.829537,-12.233556,-12.492864,4,2,0
-83.774724,-43.591121,-48.630364,-46.559345,31,7,0
-44.587611,-77.899385,-29.906891,-30.023079,23,5,0
-67.978168,-23.292107,-33.246126,-32.634561,21,6,0
-27.526494,-15.058159,-18.082487,-17.567299,12,2,0
-103.033106,-45.699051,-16.046925,-17.849902,42,3,0
-30.829293,-19.817390,-9.325138,-9.227455,15,2,0
-33.524501,-16.223705,-27.763028,-27.639197,17,8,0
-63.666075,-30.187914,-10.922947,-11.587378,25,3,0
-74.200993,-151.708615,-49.497285,-48.776022,56,8,0
-25.342867,-22.607888,-21.332295,-21.486190,18,5,0
-56.818063,-94.415400,-13.268092,-13.113325,36,3,0
-13.510188,-8.486430,-44.257410,-45.329421,5,6,0
-19.630138,-12.124343,-21.911918,-20.779556,9,4,0
-14.767120,-10.608730,-15.121160,-14.484920,9,1,0
-73.976081,-65.299715,-30.876653,-30.287423,15,7,0
-11.153469,-10.560130,-44.392765,-44.235366,7,7,0
-12.527578,-20.251497,-9.267616,-8.429063,11,2,0
-34.175244,-21.524187,-33.118575,-33.029922,20,10,0
-29.047623,-22.148577,-14.297187,-15.416151,20,1,0
-21.537445,-23.501427,-25.465443,-27.360692,11,4,0
-141.639570,-58.231126,-30.607992,-29.688322,48,7,0
-64.195506,-37.052743,-44.562496,-44.135245,32,9,0
-11.072248,-4.853438,-18.514865,-18.624010,5,5,0
-16.315562,-8.058907,-18.626157,-19.584754,7,3,0
-36.698093,-13.274379,-17.984659,-18.495591,5,2,0
-23.487914,-35.002118,-14.077866,-13.939662,14,5,0
-14.745396,-9.792142,-26.097053,-25.750398,4,4,0
-26.609093,-28.668081,-16.238808,-16.245131,11,5,0
-28.076514,-16.311635,-16.750703,-16.919412,14,4,0
-31.979347,-29.493461,-11.833212,-11.879758,26,0,0
-9.734144,-7.777393,-27.984842,-28.507395,3,5,0
-7.172639,-8.250111,-17.478469,-16.241758,3,1,0
-39.110325,-12.598008,-3.765895,-3.913605,12,0,0
-106.412200,-110.268277,-3.292413,-3.243659,44,1,0
-47.488547,-27.476852,-31.517062,-31.161965,25,8,0
-32.450019,-22.715817,-11.611108,-12.217071,18,1,0
-54.697573,-22.717623,-12.896541,-12.665733,20,3,0
-22.635295,-8.403485,-15.487700,-15.343345,6,3,0
-19.665457,-27.779557,-11.941836,-12.147532,11,2,0
-56.099894,-47.026302,-7.915953,-7.932570,21,2,0
-24.294958,-13.626402,-42.667919,-43.886589,10,5,0
-38.816160,-60.697230,-9.251832,-9.611358,16,2,0
-31.839956,-19.917446,-12.610473,-12.690297,13,0,0
-55.133779,-39.594511,-6.957710,-6.273875,31,0,0
-35.423624,-19.328579,-58.287688,-58.777262,14,14,0
-54.358969,-28.891563,-9.760895,-9.416401,28,1,0
-102.960521,-67.291254,-7.141062,-6.938953,62,1,0
-45.538305,-25.581139,-59.493410,-56.809210,16,8,0
-57.431602,-37.002861,-13.691439,-13.273428,32,3,0
-29.683282,-30.716932,-59.197316,-57.318144,29,12,0
-41.284928,-36.554742,-66.056514,-63.435831,31,9,0
-108.949975,-65.167459,-44.352646,-43.001825,51,9,0
-95.856112,-95.578222,-14.020762,-13.340390,35,2,0
-31.148823,-16.140085,-37.253497,-37.729620,12,8,0
-33.319804,-27.815457,-35.250062,-34.361930,13,4,0
-48.090299,-31.274233,-47.733336,-47.545375,25,10,0
-54.596414,-22.841061,-32.086979,-30.026952,19,2,0
-31.567288,-16.312711,-51.775485,-51.994841,13,5,0
-146.577470,-59.499139,-20.430137,-21.160996,49,1,0
-97.059388,-41.975722,-30.467524,-30.138296,32,5,0
-30.133367,-19.502066,-35.915698,-31.465588,16,2,0
-17.735219,-14.830186,-17.656227,-17.728937,9,4,0
-28.380259,-42.133471,-24.618100,-25.027338,12,4,0
-14.631158,-12.182878,-8.810619,-8.289041,8,1,0
-73.449159,-36.435829,-6.051271,-6.124553,26,1,0
-46.055496,-68.356807,-10.804155,-11.128745,19,3,0
-27.592100,-27.628249,-17.967054,-18.236839,18,5,0
-38.850269,-16.524862,-42.377689,-41.394915,10,7,0
-22.096933,-17.165220,-31.251416,-31.407582,11,4,0
-8.116020,-10.903214,-36.626495,-35.241260,7,5,0
-62.424884,-101.713287,-20.882421,-20.304061,39,3,0
-20.748186,-14.100693,-13.140445,-12.742103,9,1,0
-72.544154,-41.147453,-17.143442,-16.989562,42,6,0
-31.848972,-13.645614,-22.350349,-21.659181,12,6,0
-87.754399,-42.634801,-26.657829,-26.364902,36,4,0
-21.266847,-16.341445,-15.813941,-14.802969,12,2,0
-45.284462,-44.956585,-46.564897,-44.550313,40,11,0
-101.687008,-60.865583,-28.811585,-28.425599,49,7,0
-9.246775,-8.131488,-26.123632,-25.904891,6,5,0
-96.289804,-53.457256,-40.050133,-39.886878,39,6,0
-166.588443,-71.373892,-38.034988,-37.780177,63,10,0
-41.495876,-21.387422,-13.182494,-12.519558,16,1,0
-51.676497,-27.400300,-27.336782,-25.029683,21,2,0
-51.499370,-34.468328,-8.535229,-7.893337,28,2,0
-42.933785,-24.911986,-63.937428,-62.196932,18,10,0
-34.334210,-17.109241,-17.081414,-17.655613,13,2,0
-53.848669,-13.834740,-47.364767,-46.539930,12,6,0
-52.000078,-30.440933,-10.469842,-9.900691,28,1,0
-19.845288,-28.862435,-38.943759,-38.536033,7,3,0
-8.106955,-5.310765,-51.532128,-51.212716,3,9,0
-30.833879,-19.652768,-16.051104,-16.790133,15,2,0
-21.399430,-18.670247,-25.132682,-26.610183,16,2,0
-23.961303,-37.701724,-28.376371,-27.368135,15,3,0
-43.678789,-31.982010,-17.818170,-16.786855,30,4,0
-82.414230,-32.798752,-13.429006,-14.024071,27,1,0
-82.614020,-64.935858,-38.106382,-37.976743,59,9,0
-26.511344,-13.476221,-4.349366,-3.944971,9,1,0
-46.639101,-27.552795,-25.798479,-25.118694,19,6,0
-64.035904,-21.937091,-82.737732,-80.248702,21,10,0
-67.119246,-29.001540,-65.612953,-67.928679,26,4,0
-54.304512,-23.803002,-15.951808,-15.317417,21,1,0
-54.529124,-53.602898,-23.402133,-23.063004,22,8,0
-101.167924,-63.150538,-41.474149,-41.070876,49,5,0
-61.651439,-44.338541,-48.505828,-49.409743,51,5,0
-4.684072,-5.418391,-5.731660,-5.200801,4,0,0
-26.608256,-13.812224,-11.631774,-12.108169,11,3,0
-47.345617,-29.036139,-18.316451,-18.295004,17,4,0
-16.882882,-9.518548,-29.249115,-27.000061,6,2,0
-57.330628,-40.413495,-60.496852,-58.238427,34,12,0
-45.204198,-22.428993,-12.265739,-12.192241,19,3,0
-25.231144,-19.216613,-7.160138,-7.394258,10,1,0
-25.738315,-16.936253,-21.192235,-20.436812,14,3,0
-54.393609,-38.755421,-11.617902,-11.466458,30,2,0
-13.255774,-6.495141,-12.375841,-12.260194,4,2,0
-29.437203,-53.223593,-10.708947,-10.490133,20,0,0
-44.077103,-47.336331,-40.693785,-38.883044,20,0,0
-120.620456,-48.467783,-30.321702,-29.502245,34,4,0
-111.513005,-51.878449,-19.252251,-19.019654,42,1,0
-25.999570,-12.556122,-8.128389,-7.536047,12,0,0
-48.645534,-16.998757,-21.317693,-21.537178,14,3,0
-89.398100,-75.589680,-21.641487,-20.544309,59,4,0
-96.991989,-44.194942,-7.684952,-7.971332,38,1,0
-34.961497,-54.066992,-30.396117,-31.346640,21,5,0
-32.251010,-24.667628,-53.873777,-52.510678,17,13,0
-45.610006,-66.491332,-37.439150,-36.512280,25,5,0
-37.998389,-31.471100,-29.456094,-30.392468,22,5,0
-71.925298,-57.660297,-3.519136,-3.858103,48,0,0
-60.909035,-22.466134,-30.617073,-29.650390,16,9,0
-47.817101,-19.615986,-27.175874,-26.926115,18,2,0
-54.625373,-24.767179,-30.883372,-31.413660,21,8,0
-86.963588,-33.410177,-14.194449,-13.522974,32,2,0
-102.787162,-41.342326,-30.877472,-30.450016,39,6,0
-68.360355,-27.820957,-6.830381,-7.390669,22,0,0
-102.671315,-60.362855,-8.421330,-9.017733,46,1,0
-56.687375,-68.585117,-21.737139,-21.674735,24,4,0
-47.117814,-31.741471,-29.532928,-29.237646,22,6,0
-19.460217,-14.463144,-48.332297,-46.392307,9,7,0
-38.113790,-19.441393,-14.656530,-14.341252,15,0,0
-26.589706,-45.759613,-11.449233,-11.797805,21,4,0
-60.644920,-107.629454,-25.718624,-26.037269,42,4,0
-26.644466,-20.392440,-43.785781,-41.777212,17,7,0
-81.556500,-37.203025,-24.067613,-23.929600,33,6,0
-101.295883,-47.619476,-10.588939,-10.442264,43,1,0
-64.077409,-49.940052,-9.436245,-8.924890,31,3,0
-39.268606,-29.768139,-12.166437,-11.865504,23,2,0
-31.639668,-23.710885,-58.012791,-58.771345,17,14,0
-25.220337,-16.015774,-6.665908,-6.974539,11,1,0
-47.556157,-28.850935,-41.860068,-42.183949,23,8,0
-65.694845,-97.298323,-24.489629,-24.866967,31,5,0
-26.652055,-8.835427,-29.591678,-29.150939,7,5,0
-46.050994,-29.012431,-32.113040,-33.968516,22,8,0
-55.979476,-41.436723,-8.707880,-7.815612,35,2,0
-23.438001,-17.552513,-16.901791,-16.663770,13,5,0
-79.442115,-56.499596,-5.417340,-4.951342,53,1,0
-77.652178,-58.610640,-5.491574,-4.831595,48,0,0
-17.830160,-42.639442,-5.901906,-5.334234,13,1,0
-68.027951,-46.763749,-3.850110,-3.822211,37,0,0
-18.689403,-29.414398,-17.623860,-16.729301,9,1,0
-54.622236,-45.725720,-21.636012,-22.522624,14,6,0
-80.067880,-42.087237,-16.203910,-16.339365,30,3,0
-58.464694,-47.849093,-41.309656,-40.995680,44,2,0
-37.062522,-42.816957,-8.621727,-8.315320,18,2,0
-25.299825,-8.842545,-11.792077,-12.744834,8,2,0
-33.969704,-18.183642,-4.797704,-4.481740,15,0,0
-51.153953,-36.289591,-11.293391,-11.977995,29,2,0
-19.521076,-10.739548,-22.868390,-22.632150,4,4,0
-22.125737,-18.727191,-21.411751,-21.563637,18,5,0
-45.473472,-24.269107,-21.254561,-21.027265,19,4,0
-55.373006,-65.050908,-22.603101,-21.893256,21,1,0
-41.413718,-28.462039,-24.992620,-24.841969,16,5,0
-61.566319,-50.207488,-11.284060,-10.590750,22,3,0
-6.982078,-8.316569,-11.063967,-10.824416,5,1,0
-96.286253,-154.219763,-37.428132,-35.063571,51,4,0
-17.661181,-12.321041,-19.902564,-19.976112,11,5,0
-85.718497,-33.455972,-23.343775,-21.589030,27,4,0
-37.342837,-14.646713,-23.887978,-23.696041,9,5,0
-57.545373,-29.405774,-15.795678,-15.664363,26,2,0
-29.923519,-15.480929,-35.521491,-32.479384,11,3,0
-68.639536,-41.481514,-12.536993,-11.692936,41,1,0
-31.545417,-24.062547,-29.573073,-29.572830,17,3,0
-30.590225,-17.241628,-30.713357,-30.452130,14,5,0
-60.523723,-22.527250,-20.472688,-20.284335,17,5,0
-73.516175,-101.077674,-52.291293,-54.016169,37,10,0
-55.997780,-86.522644,-21.332171,-21.574302,29,4,0
-70.634730,-28.054799,-10.573261,-10.868357,26,2,0
-31.411896,-28.652655,-12.461542,-12.560661,12,1,0
-23.916875,-17.843704,-15.638498,-15.987139,9,2,0
-38.684776,-32.360537,-32.295248,-33.005981,13,10,0
-58.851025,-38.675188,-24.983270,-24.183321,27,5,0
-52.196794,-54.625016,-30.701777,-29.779239,25,3,0
-84.827445,-41.745610,-25.219871,-24.692540,37,6,0
-19.119539,-9.961854,-20.298483,-20.389048,7,5,0
-41.332127,-73.378283,-12.441190,-12.051240,27,2,0
-47.587217,-31.233666,-9.906001,-10.753269,24,2,0
-49.886989,-39.783386,-51.352411,-50.988142,34,6,0
-42.363412,-27.742996,-16.107571,-16.305198,25,2,0
-41.374145,-30.354094,-56.331147,-54.818425,25,6,0
-45.715020,-21.289576,-45.507053,-45.425265,17,6,0
-80.476630,-33.710019,-9.412899,-9.254527,29,2,0
-79.353372,-51.457556,-9.337386,-9.518829,42,1,0
-80.781718,-53.651263,-10.444260,-13.469737,45,1,0
-29.497411,-15.210503,-49.441481,-50.386635,12,8,0
-61.078240,-19.808071,-21.958908,-21.821936,16,5,0
-21.274215,-9.480718,-37.108694,-38.454681,6,6,0
-109.740451,-56.642019,-27.483486,-25.724696,42,0,0
-19.648241,-10.521103,-19.024394,-17.746681,7,0,0
-29.501665,-22.605175,-18.287023,-18.398396,17,5,0
-63.832941,-42.251081,-41.732149,-41.073493,40,3,0
-10.789303,-14.581706,-16.430988,-16.461826,10,4,0
-63.364499,-54.288487,-37.087725,-35.725051,25,7,0
-59.975815,-59.471460,-5.891472,-5.900485,22,0,0
-79.084741,-42.964826,-10.936242,-10.858216,33,2,0
-66.527466,-37.124647,-48.684813,-47.880621,28,9,0
-24.319226,-14.549520,-12.601953,-14.046075,12,1,0
-27.641175,-42.860447,-33.869799,-33.123398,17,4,0
-20.670777,-14.732338,-18.944886,-19.653518,12,2,0
-81.980354,-23.148973,-38.343454,-38.263545,22,4,0
-57.157315,-45.184189,-40.780135,-39.129003,36,10,0
-48.384164,-14.931064,-24.223649,-26.227183,11,4,0
-27.438589,-14.292005,-19.925306,-20.676123,7,3,0
-28.671540,-45.355661,-38.659584,-37.969469,20,5,0
-78.698920,-36.284930,-19.496298,-19.867429,34,3,0
-57.333693,-31.946433,-23.266398,-22.878416,26,3,0
-52.189112,-30.479836,-11.775589,-11.480039,26,1,0
-23.085376,-10.549996,-32.848559,-32.488638,8,6,0
-14.231558,-7.193497,-39.936324,-38.539333,4,7,0
-46.787538,-27.289904,-5.320418,-5.358351,17,1,0
-10.950407,-6.806047,-13.345495,-13.876374,5,3,0
-68.673903,-27.393720,-10.637450,-11.034712,22,1,0
-58.478878,-48.734725,-7.945553,-8.261748,37,2,0
-34.977159,-21.512393,-24.005679,-24.475642,19,3,0
-54.713224,-22.368802,-30.509453,-31.636748,21,3,0
-20.496634,-13.303021,-39.021444,-40.182226,12,7,0
-27.589582,-34.044462,-33.333656,-34.657112,14,3,0
-40.621470,-49.033934,-31.455751,-31.017383,18,3,0
-32.851145,-17.360296,-17.043325,-17.240696,15,4,0
-58.637194,-35.312717,-9.307241,-9.094442,28,1,0
-57.892839,-28.451946,-5.411900,-4.392437,23,0,0
-59.454468,-79.166210,-8.912757,-9.628120,35,1,0
-35.789778,-61.539759,-10.110605,-10.085325,16,1,0
-32.699879,-18.544771,-42.301417,-43.760469,13,11,0
-83.148512,-52.799537,-9.960179,-9.882454,43,0,0
-70.336036,-73.782245,-35.745892,-33.545604,25,4,0
-28.704332,-19.522104,-9.120228,-8.686621,13,0,0
-37.105068,-24.084815,-32.580116,-31.864895,19,3,0
-34.646265,-20.941182,-4.745370,-4.773364,13,0,0
-145.534402,-51.803000,-10.267651,-9.368335,40,0,0
-82.558684,-39.392817,-18.163049,-17.533642,31,5,0
-98.933548,-51.148389,-29.451410,-30.756073,39,4,0
-60.119134,-51.425704,-4.015138,-3.952172,41,0,0
-55.987932,-21.778516,-24.703816,-24.295017,14,3,0
-28.435352,-17.591430,-16.227982,-16.451850,11,3,0
-40.105116,-22.978366,-44.769016,-43.595486,21,3,0
-41.067304,-62.057147,-25.855016,-23.673378,23,3,0
-16.043971,-7.970653,-11.160756,-12.022481,6,1,0
-51.984540,-26.230578,-38.847084,-38.612806,28,7,0
-30.860794,-16.086202,-29.220673,-29.693614,8,6,0
-43.792756,-30.119705,-24.362225,-28.584827,26,3,0
-49.709713,-14.571038,-34.438408,-34.465142,12,5,0
-47.037986,-18.177860,-46.101943,-44.188679,18,7,0
-60.391506,-38.836203,-37.038488,-37.338975,30,6,0
-65.962161,-33.421938,-23.999391,-24.238139,25,2,0
-24.745214,-51.862803,-28.247338,-28.280738,18,1,0
-248.267653,-240.701062,-17.067432,-17.684584,75,4,0
-75.291320,-35.743795,-21.551984,-20.209546,28,2,0
-72.693327,-45.749676,-65.112233,-65.888136,42,12,0
-43.223214,-38.291058,-13.162601,-13.122805,30,2,0
-30.626579,-22.029785,-23.317427,-22.888684,18,3,0
-22.262144,-12.033198,-9.986673,-10.336498,8,3,0
-16.810743,-11.248765,-39.514806,-37.879569,6,9,0
-70.092227,-38.806239,-13.871365,-13.598874,32,2,0
-111.182488,-96.466159,-53.782403,-53.005594,41,5,0
-43.597533,-32.230923,-20.175496,-20.608225,23,4,0
-5.367370,-11.301624,-53.706522,-52.432427,7,6,0
-59.099316,-20.084105,-31.523549,-30.611204,16,1,0
-27.902078,-13.508931,-35.640095,-35.204620,11,10,0
-44.748146,-35.616532,-6.351875,-6.241505,29,0,0
-75.626207,-43.045444,-14.666190,-15.011381,34,5,0
-14.784737,-9.634188,-19.808233,-19.716825,4,3,0
-45.322229,-31.048685,-23.327079,-20.916038,29,1,0
-36.540425,-18.980443,-5.383223,-4.861474,17,1,0
-17.575128,-30.543329,-50.923965,-49.882704,10,7,0
-44.770286,-16.284160,-11.580947,-11.746952,13,1,0
-31.036514,-20.068705,-19.565765,-17.694506,14,2,0
-44.605878,-28.514070,-9.125107,-9.464197,25,4,0
-31.834703,-21.189224,-22.833781,-22.597933,16,5,0
-19.000497,-14.158993,-21.374191,-21.079703,11,4,0
-34.043150,-18.010435,-24.889597,-25.374898,12,4,0
-15.490783,-11.042845,-23.364349,-22.998061,9,2,0
-23.004999,-25.355542,-10.497032,-8.726268,13,1,0
-21.805468,-19.975621,-19.177371,-17.565944,12,1,0
-50.221373,-21.082118,-19.932904,-19.583419,18,4,0
-51.574353,-24.133067,-29.235249,-28.754416,16,7,0
-59.227391,-39.810157,-20.648831,-20.517861,26,1,0
-37.228127,-22.642635,-9.802758,-9.714608,15,1,0
-109.898281,-52.401928,-29.397848,-28.437070,38,3,0
-72.249710,-30.658343,-11.506841,-12.424377,25,1,0
-98.478792,-61.026674,-34.679543,-33.944558,43,2,0
-52.765662,-25.814112,-4.433896,-5.039383,18,1,0
-53.119893,-20.956475,-4.532901,-4.530548,16,0,0
-23.108815,-19.542868,-8.969753,-8.335932,14,0,0
-69.027100,-34.377156,-8.060218,-7.742628,26,1,0
-73.445483,-44.044664,-17.085101,-17.058457,30,3,0
-47.465331,-23.377441,-32.621869,-32.474617,18,7,0
-23.669497,-11.113069,-32.612348,-31.062808,6,3,0
-58.672863,-23.286437,-26.631406,-23.341341,19,1,0
-71.898957,-68.047893,-23.364120,-23.044566,25,4,0
-32.709747,-14.632641,-9.707008,-8.972820,13,2,0
-43.789484,-99.223817,-20.274294,-19.632165,27,2,0
-53.600569,-43.742171,-30.764127,-30.055928,40,7,0
-56.611068,-28.624175,-11.530540,-11.775110,20,3,0
-204.298544,-81.812181,-25.340213,-26.658268,66,7,0
-50.899489,-20.434530,-9.228840,-9.495895,16,1,0
-47.088160,-48.807556,-31.330659,-31.314968,37,3,0
-38.527057,-70.072871,-22.801325,-22.904430,26,5,0
-87.113489,-50.126306,-18.420288,-15.848025,40,1,0
-9.818470,-5.915204,-11.709291,-11.849522,5,2,0
-11.756033,-13.752795,-33.251699,-30.203517,5,2,0
-79.458320,-42.714360,-9.434770,-8.044302,38,0,0
-52.773973,-76.455223,-23.367924,-22.545383,25,3,0
-38.956488,-15.821447,-31.092333,-32.122103,11,6,0
-50.575220,-32.330967,-22.142222,-23.164523,29,2,0
-17.208954,-12.074124,-16.004331,-15.129239,9,0,0
-148.439981,-124.517831,-7.967535,-7.501032,44,2,0
-37.987461,-24.948750,-25.196127,-24.624870,17,5,0
-37.546699,-14.068767,-57.468420,-54.864903,7,11,0
-52.738645,-40.521043,-26.673466,-26.427844,30,2,0
-26.019364,-15.880290,-61.525534,-60.241304,10,12,0
-12.181145,-13.525813,-13.440113,-12.985008,10,2,0
-26.933229,-14.392506,-9.475780,-9.142729,10,0,0
-111.271857,-46.250199,-8.858934,-8.540329,36,0,0
-29.763623,-33.372658,-10.029117,-9.751858,16,1,0
-21.113305,-12.043983,-18.824802,-18.616235,10,1,0
-11.566184,-10.933672,-26.350133,-26.891129,9,5,0
-17.784754,-12.354461,-12.517832,-12.322053,6,0,0
-30.602716,-19.925956,-14.648933,-14.471000,15,4,0
-65.678707,-23.378849,-12.032316,-12.721089,16,3,0
-47.987251,-48.935719,-20.632147,-18.618420,19,1,0
-41.333533,-32.114568,-13.140925,-12.341938,28,4,0
-36.651274,-14.187184,-15.707785,-17.208626,12,3,0
-66.839320,-29.502586,-51.055983,-51.150439,24,1,0
-42.609383,-28.592121,-26.244118,-28.609115,19,4,0
-62.546511,-53.633313,-24.606303,-21.634777,42,2,0
-46.163422,-117.305524,-18.233302,-17.769201,33,2,0
-47.762292,-28.769183,-16.225643,-16.385325,24,3,0
-100.476377,-50.895908,-14.655271,-14.057337,39,1,0
-74.865754,-48.040075,-8.507168,-9.095938,42,2,0
-64.913761,-47.947029,-33.552855,-32.075895,41,4,0
-35.617056,-20.945964,-7.006586,-6.739280,14,0,0
-33.823916,-24.943818,-50.798748,-50.293074,22,2,0
-63.416040,-37.599720,-20.681045,-21.117846,31,5,0
-17.909511,-14.848643,-25.473499,-25.470834,10,4,0
-61.478649,-29.158021,-9.473654,-9.143347,21,1,0
-37.823566,-22.024839,-26.042530,-25.500467,18,0,0
-60.920140,-35.074304,-11.967099,-12.138397,25,0,0
